geno	CH65_i_MI_neg_a	CH65_i_MI_pos_a	CH65_i_MI_neg_b	CH65_i_MI_pos_b	CH65_i_MI_neg_c	CH65_i_MI_pos_c	CH65_i_SI_G189D_neg_a	CH65_i_SI_G189D_pos_a	CH65_i_SI_G189D_neg_b	CH65_i_SI_G189D_pos_b	CH65_i_SI_G189D_neg_c	CH65_i_SI_G189D_pos_c	CH65_i_unsorted
1011111001011110	439	3	265	4	280	7	73	2	61	3	44	7	86
1011111001011111	401	5	303	17	420	13	86	3	44	3	58	44	107
1011111001100000	414	3	341	3	235	5	79	13	52	18	31	32	33
1011111001100001	438	4	282	1	182	4	28	10	46	12	40	22	58
1011111001100010	389	8	290	5	157	10	28	14	59	15	30	22	38
1011111001100011	440	5	350	25	167	8	18	21	34	27	16	27	41
1011111001100100	350	5	222	4	164	13	35	12	47	14	30	15	33
1011111001100101	440	5	315	1	291	9	39	14	41	15	33	32	61
1011111001100110	392	4	280	4	236	6	62	18	36	11	35	17	57
1011111001100111	411	5	333	14	212	11	25	17	41	23	16	42	41
1011111001101000	337	5	227	2	177	5	28	4	46	8	26	13	36
1011111001101001	343	3	277	12	159	4	20	9	39	10	33	31	41
1011111001101010	350	0	272	15	248	10	42	3	41	9	38	28	45
1011111001101011	405	2	313	7	151	6	15	18	35	17	25	33	37
1011111001101100	369	6	255	0	140	5	38	8	47	10	18	11	18
1011111001101101	333	9	285	7	165	9	30	8	42	13	29	20	35
1011111001101110	377	5	285	0	234	5	40	9	40	18	43	17	29
1011111001101111	401	11	336	3	186	8	20	16	38	21	27	38	24
1011111001110000	404	4	279	1	212	6	17	13	52	15	33	13	22
1011111001110001	359	6	303	4	184	7	14	16	32	15	22	24	20
1011111001110010	404	4	317	31	268	3	32	14	39	19	38	30	41
1011111001110011	433	6	304	3	274	6	16	23	35	30	24	44	55
1011111001110100	393	7	279	8	337	5	36	8	44	15	25	46	84
1011111001110101	400	12	290	4	281	9	23	8	33	17	24	21	33
1011111001110110	423	6	311	6	224	6	43	18	44	18	39	18	39
1011111001110111	484	2	322	9	275	11	20	20	26	16	20	31	45
1011111001111000	225	5	211	1	185	1	19	5	30	15	24	21	22
1011111001111001	322	2	257	8	178	4	46	8	33	16	18	27	35
1011111001111010	332	7	265	4	181	4	21	11	33	13	23	7	41
1011111001111011	338	8	263	2	280	9	27	19	25	32	13	28	56
1011111001111100	331	5	224	9	165	12	31	13	34	15	23	26	21
1011111001111101	336	0	256	3	464	1	50	12	30	18	20	101	97
1011111001111110	373	9	319	3	148	9	39	10	48	18	29	10	33
1011111001111111	385	3	284	12	188	14	35	25	24	28	22	36	28
1011111010000000	533	4	364	4	290	14	76	2	69	3	66	2	45
1011111010000001	482	4	392	18	253	9	57	6	56	10	52	9	37
1011111010000010	511	7	335	2	365	8	55	1	73	2	46	7	66
1011111010000011	553	7	382	2	309	7	72	7	67	8	38	35	31
1011111010000100	478	3	408	27	272	12	52	3	77	3	53	5	44
1011111010000101	539	6	379	2	372	13	89	5	67	10	54	13	80
1011111010000110	478	3	393	3	279	7	79	3	57	6	50	6	47
1011111010000111	458	11	409	8	300	8	46	6	71	8	49	24	58
1011111010001000	353	5	260	3	237	6	49	3	53	6	35	9	36
1011111010001001	391	9	300	6	244	10	65	3	58	1	48	5	38
1011111010001010	430	11	314	7	327	12	66	2	54	1	47	6	66
1011111010001011	440	11	381	12	373	12	40	7	86	9	58	19	48
1011111010001100	412	5	296	7	266	9	43	3	52	6	42	4	67
1011111010001101	366	6	273	8	220	12	90	6	46	5	40	14	54
1011111010001110	480	4	386	4	305	13	57	1	64	0	52	4	44
1011111010001111	478	5	345	5	218	14	53	9	57	12	43	14	57
1011111010010000	518	13	415	7	289	21	57	2	77	6	75	9	35
1011111010010001	385	4	311	17	216	8	38	3	63	5	38	12	22
1011111010010010	473	5	373	6	392	8	99	1	65	1	57	3	82
1011111010010011	458	5	359	6	229	14	30	2	71	6	48	13	44
1011111010010100	423	6	299	5	302	13	64	1	65	1	52	10	30
1011111010010101	410	3	363	16	188	9	24	8	64	7	47	15	23
1011111010010110	450	2	324	27	348	10	54	1	61	3	58	10	39
1011111010010111	421	8	366	11	314	13	43	2	59	9	44	33	60
1011111010011000	311	4	230	2	224	4	47	2	43	2	44	3	42
1011111010011001	356	4	258	5	186	6	28	3	43	3	35	7	22
1011111010011010	414	1	310	8	305	9	73	2	49	5	63	6	43
1011111010011011	401	9	373	4	168	14	27	6	48	8	56	12	23
1011111010011100	386	3	285	15	133	7	31	1	78	6	42	5	23
1011111010011101	347	4	262	4	250	11	39	4	35	3	36	9	39
1011111010011110	370	8	304	5	159	7	43	1	65	1	40	1	24
1011111010011111	397	2	283	6	406	10	59	8	66	7	44	26	51
1011111010100000	446	8	368	6	204	10	18	9	51	11	40	42	35
1011111010100001	407	10	335	5	287	13	13	9	54	16	34	32	29
1011111010100010	438	3	342	15	349	7	57	2	59	2	36	28	75
1011111010100011	414	8	377	5	247	14	19	11	54	20	29	34	30
1011111010100100	424	6	298	8	309	9	32	11	48	12	23	40	50
1011111010100101	453	9	354	2	294	12	31	19	43	9	47	27	33
1011111010100110	409	11	317	6	269	7	39	1	58	7	42	24	65
1011111010100111	437	5	320	20	512	8	24	15	41	28	35	87	70
1011111010101000	279	4	237	3	163	9	24	4	36	7	32	24	17
1011111010101001	274	4	221	4	274	5	36	9	32	14	28	32	41
1011111010101010	333	6	263	5	201	7	29	2	36	5	31	11	43
1011111010101011	377	8	333	2	186	15	24	8	37	18	47	19	28
1011111010101100	425	5	300	3	243	7	30	11	49	11	44	22	53
1011111010101101	353	7	280	2	181	9	25	13	46	10	20	25	44
1011111010101110	359	7	283	12	146	6	31	7	49	7	41	10	41
1011111010101111	383	3	286	6	216	13	30	12	31	18	26	31	42
1011111010110000	424	8	350	4	314	11	30	10	46	16	30	35	61
1011111010110001	356	4	308	3	214	7	22	14	31	12	30	19	39
1011111010110010	373	6	284	5	202	12	50	9	37	8	43	19	34
1011111010110011	432	4	353	18	289	12	23	18	60	18	33	47	58
1011111010110100	402	8	307	6	145	14	38	8	42	17	39	38	46
1011111010110101	502	9	350	4	297	22	27	15	48	17	40	34	53
1011111010110110	395	4	313	8	192	10	34	8	43	11	40	34	29
1011111010110111	410	8	301	6	189	8	12	14	34	11	29	34	61
1011111010111000	306	5	219	5	110	6	15	5	30	8	31	11	18
1011111010111001	308	3	224	3	111	5	16	13	28	8	25	22	38
1011111010111010	360	4	289	3	122	16	37	3	38	6	42	18	31
1011111010111011	408	10	322	9	430	5	49	14	24	30	24	59	49
1011111010111100	339	11	221	10	220	4	13	7	35	17	26	22	26
1011111010111101	320	5	200	5	125	6	36	17	33	17	24	19	33
1011111010111110	352	3	278	2	120	5	21	5	49	8	31	19	15
1011111010111111	442	8	327	24	305	8	27	14	32	19	33	40	51
1011111011000000	525	5	406	2	363	12	76	2	93	2	60	3	48
1011111011000001	444	4	394	6	212	12	47	3	62	7	45	14	52
1011111011000010	482	6	355	2	278	6	95	2	76	2	66	1	59
1011111011000011	518	7	394	3	271	14	30	12	68	9	50	25	40
1011111011000100	492	5	326	23	234	7	58	2	73	8	67	7	45
1011111011000101	486	8	370	13	230	7	51	4	58	5	43	3	49
1011111011000110	581	2	430	2	260	7	71	1	97	3	82	5	57
1011111011000111	461	4	387	1	298	12	24	7	86	16	50	16	50
1011111011001000	330	3	234	4	202	10	44	1	48	4	38	0	57
1011111011001001	410	6	293	4	220	7	62	6	57	5	52	14	33
1011111011001010	412	4	331	3	377	11	91	1	59	2	41	3	50
1011111011001011	463	9	392	12	367	6	82	8	46	17	42	45	91
1011111011001100	377	4	291	2	265	11	59	3	62	1	51	7	42
1011111011001101	407	8	308	3	247	8	94	4	59	7	43	7	56
1011111011001110	553	6	396	4	261	16	57	1	79	1	51	7	32
1011111011001111	515	13	361	5	174	8	29	11	79	7	40	11	43
1011111011010000	419	5	335	16	239	7	36	5	64	5	53	7	49
1011111011010001	401	4	328	6	213	9	24	6	56	4	38	16	34
1011111011010010	459	4	329	18	300	6	61	3	52	5	51	8	46
1011111011010011	474	6	331	13	414	8	90	7	54	12	39	38	79
1011111011010100	383	4	292	2	185	7	26	4	52	8	43	5	40
1011111011010101	467	9	306	9	207	15	57	6	50	11	51	16	42
1011111011010110	412	4	319	38	356	7	72	1	46	3	55	5	106
1011111011010111	424	4	276	6	413	4	66	8	52	18	37	33	51
1011111011011000	273	3	219	1	185	5	43	6	46	0	46	5	36
1011111011011001	350	5	254	7	220	3	64	2	45	7	43	23	45
1011111011011010	371	6	256	2	174	7	26	0	53	2	47	2	20
1011111011011011	374	7	282	5	147	11	34	11	47	9	36	12	28
1011111011011100	354	4	320	2	160	5	34	0	50	4	43	4	37
1011111011011101	334	1	255	2	164	6	19	2	37	2	27	7	30
1011111011011110	370	2	303	15	324	6	91	3	54	2	58	5	80
1011111011011111	404	6	337	12	381	14	88	7	53	12	41	53	73
1011111011100000	363	1	313	2	197	7	19	13	31	20	28	22	22
1011111011100001	355	3	274	5	327	7	11	13	22	24	16	49	52
1011111011100010	435	1	312	2	229	11	18	9	47	15	32	18	31
1011111011100011	407	8	318	6	156	1	8	27	18	42	16	41	50
1011111011100100	333	2	303	3	180	9	32	17	32	20	22	31	19
1011111011100101	391	3	259	18	209	5	17	32	24	26	20	36	55
1011111011100110	433	5	369	1	146	5	10	19	36	26	32	18	20
1011111011100111	434	7	384	10	173	4	12	29	28	31	18	50	25
1011111011101000	270	3	182	2	188	7	12	9	22	17	18	15	46
1011111011101001	294	3	231	0	240	6	17	22	19	16	16	40	54
1011111011101010	357	5	251	3	361	6	24	20	31	33	13	54	64
1011111011101011	366	3	291	9	256	5	8	34	26	34	17	30	40
1011111011101100	338	4	261	4	168	3	13	10	33	26	15	15	22
1011111011101101	337	5	237	4	238	7	41	19	21	26	17	35	25
1011111011101110	395	6	299	8	177	9	6	22	34	29	31	39	28
1011111011101111	386	2	296	3	201	6	25	35	26	27	26	46	52
1011111011110000	390	5	323	4	232	7	21	17	21	22	30	34	41
1011111011110001	321	5	262	3	354	12	12	32	25	17	11	73	45
1011111011110010	415	2	299	4	248	8	52	12	34	31	32	19	38
1011111011110011	387	3	264	18	227	7	15	26	14	44	12	68	33
1011111011110100	330	5	268	2	233	5	21	13	17	32	17	35	54
1011111011110101	419	8	322	1	168	5	19	13	25	25	19	41	28
1011111011110110	411	6	269	1	161	7	11	13	37	20	26	29	28
1011111011110111	376	2	293	1	216	3	4	26	16	31	15	38	22
1011111011111000	262	5	193	2	121	9	20	10	27	19	19	12	19
1011111011111001	289	6	197	1	171	3	31	15	12	26	20	36	29
1011111011111010	398	8	281	2	148	12	19	15	30	17	27	19	22
1011111011111011	418	7	278	16	261	4	12	31	16	30	14	41	72
1011111011111100	338	5	238	5	155	7	15	18	20	20	14	39	28
1011111011111101	346	6	273	1	155	5	12	17	19	27	17	30	23
1011111011111110	411	3	264	1	136	8	23	14	30	22	21	25	19
1011111011111111	433	5	260	3	136	10	8	24	23	41	18	28	35
1011111100000000	550	3	477	17	507	18	64	2	78	3	78	1	73
1011111100000001	497	10	416	4	224	8	44	8	57	5	50	6	35
1011111100000010	522	10	458	9	220	9	31	3	76	2	63	4	43
1011111100000011	584	10	540	6	353	11	34	10	82	8	65	34	45
1011111100000100	472	9	374	4	218	5	40	7	55	3	61	5	23
1011111100000101	471	8	410	6	404	11	68	2	66	10	50	27	42
1011111100000110	519	7	438	5	304	21	35	0	84	3	76	4	46
1011111100000111	530	14	372	11	241	12	43	11	57	10	44	16	28
1011111100001000	426	1	284	2	165	8	35	0	59	2	54	3	23
1011111100001001	331	5	298	6	200	14	35	3	58	5	54	6	32
1011111100001010	414	6	401	3	231	8	75	2	60	2	45	2	69
1011111100001011	535	19	382	10	319	15	54	4	54	13	55	20	48
1011111100001100	430	3	327	19	517	6	157	3	75	7	42	14	99
1011111100001101	394	5	344	7	235	8	45	4	44	7	41	1	41
1011111100001110	500	9	347	8	508	18	112	2	65	4	80	1	71
1011111100001111	527	7	428	17	284	14	58	9	58	9	47	22	50
1011111100010000	523	4	360	3	406	11	92	2	70	5	57	15	53
1011111100010001	388	6	321	4	220	8	42	1	42	5	37	5	56
1011111100010010	426	2	317	5	262	9	35	3	63	2	46	2	60
1011111100010011	530	10	416	10	229	17	18	9	51	9	51	13	43
1011111100010100	406	7	333	4	237	9	65	4	86	1	57	6	33
1011111100010101	406	15	363	19	311	13	46	8	53	7	44	6	36
1011111100010110	410	6	312	11	317	6	79	0	61	1	56	4	68
1011111100010111	421	7	396	6	260	12	35	7	45	5	54	11	37
1011111100011000	303	4	260	3	228	6	49	1	50	5	40	3	21
1011111100011001	312	8	260	2	106	10	28	3	46	1	48	5	23
1011111100011010	418	4	368	1	268	18	41	0	66	0	61	9	40
1011111100011011	394	5	343	9	193	12	27	5	54	13	31	11	42
1011111100011100	363	6	302	2	246	10	47	2	48	3	51	1	31
1011111100011101	287	3	267	27	298	8	87	2	44	3	28	12	73
1011111100011110	402	5	298	3	227	8	59	1	58	4	49	6	42
1011111100011111	408	7	290	3	214	12	27	11	56	3	52	8	18
1011111100100000	455	9	332	32	294	7	17	12	38	15	29	64	84
1011111100100001	418	8	343	8	360	13	32	13	24	32	29	37	75
1011111100100010	471	5	358	2	288	7	15	11	56	12	37	29	46
1011111100100011	499	7	398	10	292	14	13	44	35	27	18	70	60
1011111100100100	395	6	300	2	181	12	15	19	31	16	38	39	32
1011111100100101	427	6	391	12	227	13	26	20	37	21	15	41	42
1011111100100110	394	6	359	5	297	9	16	10	41	16	28	37	35
1011111100100111	524	11	435	7	432	15	10	27	25	36	15	73	90
1011111100101000	288	3	254	26	247	4	21	11	25	14	15	28	43
1011111100101001	367	10	268	10	216	7	7	14	28	16	19	49	50
1011111100101010	415	2	331	3	193	16	12	12	42	15	41	30	37
1011111100101011	422	13	331	11	286	20	19	17	25	34	18	56	29
1011111100101100	367	8	289	4	182	7	13	14	29	30	23	17	27
1011111100101101	437	11	320	6	153	4	11	17	35	31	19	24	29
1011111100101110	426	10	368	15	175	4	15	18	55	17	21	32	39
1011111100101111	389	12	376	8	297	11	8	32	21	30	11	51	37
1011111100110000	426	4	335	12	200	9	8	17	25	35	25	28	33
1011111100110001	408	7	320	7	231	13	11	22	27	21	19	32	31
1011111100110010	459	5	434	1	364	13	29	15	44	27	33	53	46
1011111100110011	460	8	374	10	275	7	6	39	22	34	23	77	45
1011111100110100	458	8	368	8	224	13	17	17	35	29	27	36	34
1011111100110101	420	7	304	4	369	9	15	24	20	24	21	49	48
1011111100110110	424	8	342	21	269	8	24	17	29	24	28	26	50
1011111100110111	378	6	302	2	320	19	21	23	18	27	16	59	78
1011111100111000	338	3	244	9	204	5	24	14	29	23	19	52	51
1011111100111001	332	4	248	5	252	13	9	24	23	29	16	37	43
1011111100111010	362	3	281	3	295	14	25	9	31	30	28	31	57
1011111100111011	427	7	334	24	161	18	15	31	18	45	11	33	39
1011111100111100	352	6	290	6	168	7	23	20	16	21	24	27	34
1011111100111101	357	11	280	40	151	17	9	24	23	27	18	35	31
1011111100111110	340	8	304	8	234	4	14	18	34	20	21	34	32
1011111100111111	417	6	330	6	244	8	9	23	18	31	17	65	38
1011111101000000	553	14	405	6	335	18	91	3	64	5	57	1	50
1011111101000001	498	8	472	5	382	13	97	4	58	5	62	5	72
1011111101000010	520	7	379	9	251	16	73	1	71	1	72	3	51
1011111101000011	451	11	415	7	290	12	41	12	47	9	40	20	48
1011111101000100	434	1	323	5	230	13	64	3	37	1	47	6	53
1011111101000101	500	13	388	8	235	8	43	1	52	4	52	4	42
1011111101000110	501	7	393	7	340	14	69	5	92	3	58	6	53
1011111101000111	463	8	415	7	281	14	46	10	53	10	51	22	52
1011111101001000	412	11	332	3	269	8	73	1	54	4	42	10	44
1011111101001001	357	4	308	17	164	9	26	3	61	6	29	2	32
1011111101001010	490	7	387	3	164	10	31	3	64	1	62	7	45
1011111101001011	474	9	387	12	292	11	36	5	67	15	51	17	42
1011111101001100	430	13	298	15	199	5	57	1	62	7	49	8	48
1011111101001101	412	3	343	8	199	10	38	3	68	8	46	4	29
1011111101001110	527	5	412	3	294	13	88	3	83	2	68	5	43
1011111101001111	524	4	421	19	247	17	69	4	46	13	58	9	44
1011111101010000	452	6	350	5	177	13	20	1	56	4	50	8	20
1011111101010001	430	2	326	7	128	8	22	8	67	8	44	9	10
1011111101010010	452	6	342	5	208	6	80	3	68	0	42	1	38
1011111101010011	476	10	392	26	324	12	49	15	58	11	50	21	55
1011111101010100	467	13	349	14	162	16	41	6	49	8	40	5	26
1011111101010101	456	7	339	13	164	6	38	8	52	4	46	13	43
1011111101010110	498	6	393	12	288	8	38	4	76	5	66	3	54
1011111101010111	446	7	340	7	290	8	43	8	51	15	48	28	75
1011111101011000	320	5	238	10	196	4	57	2	45	3	28	3	43
1011111101011001	361	3	272	1	157	6	23	4	61	3	39	9	16
1011111101011010	441	3	344	2	184	6	34	3	61	4	55	1	14
1011111101011011	420	5	305	2	167	12	20	8	40	20	31	11	21
1011111101011100	377	11	296	9	165	12	39	2	62	3	45	3	28
1011111101011101	387	8	327	9	218	10	41	2	61	6	52	5	33
1011111101011110	390	10	305	9	184	9	58	1	61	2	52	6	26
1011111101011111	446	14	355	2	214	19	22	10	34	11	22	3	23
1011111101100000	442	6	315	4	236	17	44	17	29	20	23	17	49
1011111101100001	401	5	338	7	167	10	19	24	31	37	16	28	46
1011111101100010	471	6	319	23	323	8	48	20	32	28	18	38	47
1011111101100011	451	12	357	8	356	18	23	33	12	37	9	85	73
1011111101100100	413	2	318	6	250	6	32	20	29	28	23	26	50
1011111101100101	399	8	323	7	167	13	12	27	26	26	18	36	26
1011111101100110	469	8	400	7	253	10	29	30	32	21	13	35	45
1011111101100111	365	19	292	5	326	14	7	25	6	39	14	52	52
1011111101101000	282	6	227	4	101	4	22	11	24	19	14	11	24
1011111101101001	295	7	217	19	176	10	22	16	21	22	19	31	37
1011111101101010	355	5	253	74	252	18	31	12	14	33	15	29	47
1011111101101011	372	13	315	1	161	14	6	20	10	41	7	47	27
1011111101101100	302	9	286	5	188	10	39	12	30	22	19	18	46
1011111101101101	317	4	264	40	160	12	33	13	20	18	15	49	35
1011111101101110	439	11	294	8	143	9	29	21	24	20	16	33	33
1011111101101111	371	9	299	11	186	17	12	37	10	38	8	42	29
1011111101110000	426	5	306	3	221	12	9	27	18	36	23	37	35
1011111101110001	368	7	306	5	174	10	12	27	11	27	13	28	26
1011111101110010	365	5	343	8	210	11	16	26	20	24	17	51	41
1011111101110011	415	3	297	5	219	8	11	40	7	51	6	54	34
1011111101110100	366	7	310	6	170	7	12	18	19	26	9	23	22
1011111101110101	382	5	340	17	294	15	28	29	18	33	10	44	38
1011111101110110	427	5	313	4	203	7	9	13	18	29	17	24	35
1011111101110111	398	14	288	2	143	10	7	28	7	46	9	41	21
1011111101111000	310	4	224	3	133	9	7	12	16	14	15	23	18
1011111101111001	285	10	276	2	127	8	9	20	15	31	9	33	21
1011111101111010	376	13	289	5	219	6	15	23	9	32	14	32	47
1011111101111011	353	7	345	2	191	9	9	42	9	38	6	38	29
1011111101111100	384	9	300	2	172	8	9	12	9	24	16	20	19
1011111101111101	331	9	250	2	159	19	11	18	14	29	8	25	24
1011111101111110	418	4	301	18	257	17	26	31	24	30	16	44	47
1011111101111111	393	4	349	7	351	11	12	34	9	46	8	33	39
1011111110000000	400	3	337	4	238	21	25	0	70	4	46	1	41
1011111110000001	357	9	287	5	260	8	61	1	49	4	38	14	43
1011111110000010	429	7	282	3	225	7	53	2	77	2	51	0	30
1011111110000011	396	8	331	3	375	27	54	11	49	8	47	23	57
1011111110000100	358	7	292	5	164	13	52	4	56	1	45	9	38
1011111110000101	405	5	370	8	202	12	40	7	49	0	50	3	31
1011111110000110	418	6	319	2	235	12	68	2	72	2	53	6	51
1011111110000111	428	4	331	4	191	13	24	3	69	6	41	11	23
1011111110001000	277	4	217	14	237	11	38	1	44	1	42	2	40
1011111110001001	285	8	192	3	125	6	19	2	49	4	32	2	12
1011111110001010	312	5	293	5	232	7	35	0	54	0	32	4	37
1011111110001011	414	18	300	3	329	16	35	8	39	9	38	7	46
1011111110001100	313	7	273	4	255	8	38	2	48	2	38	1	49
1011111110001101	328	6	253	3	140	8	23	3	64	5	34	4	18
1011111110001110	379	3	337	9	278	10	77	1	53	0	37	1	62
1011111110001111	377	13	288	3	157	11	28	2	56	3	41	11	19
1011111110010000	432	3	300	15	211	10	31	1	55	3	40	5	27
1011111110010001	304	7	238	3	193	12	39	5	50	4	34	8	55
1011111110010010	302	1	286	2	215	5	42	1	52	2	31	3	33
1011111110010011	336	0	318	3	187	15	18	4	53	8	29	4	20
1011111110010100	356	5	265	5	143	13	33	3	52	3	38	1	24
1011111110010101	379	4	277	1	198	16	39	3	39	9	33	5	32
1011111110010110	343	4	294	2	228	6	65	2	50	0	46	0	42
1011111110010111	363	8	283	6	175	19	30	7	33	8	29	4	24
1011111110011000	275	7	223	4	179	6	19	1	37	3	40	2	17
1011111110011001	250	7	214	7	135	3	31	1	41	6	25	3	20
1011111110011010	325	6	242	11	206	11	60	0	56	4	52	2	32
1011111110011011	358	9	269	3	167	18	25	4	30	6	29	5	27
1011111110011100	299	6	248	6	200	15	46	3	52	1	20	6	40
1011111110011101	263	3	208	9	96	12	22	4	44	3	26	3	19
1011111110011110	346	5	286	3	301	9	46	0	54	2	29	6	40
1011111110011111	349	5	254	15	239	10	47	8	40	4	43	4	20
1011111110100000	430	5	335	7	180	13	16	24	37	25	34	22	18
1011111110100001	312	5	270	15	351	9	43	11	27	22	26	27	42
1011111110100010	329	6	322	4	197	5	17	13	37	17	22	27	57
1011111110100011	318	6	266	3	156	11	13	23	16	22	5	38	24
1011111110100100	359	5	252	2	112	14	13	14	26	23	26	15	11
1011111110100101	468	6	275	7	248	7	17	26	30	23	27	35	23
1011111110100110	336	3	271	7	130	12	21	15	25	19	36	22	17
1011111110100111	340	7	262	2	165	10	12	21	17	26	18	31	18
1011111110101000	293	5	197	1	130	7	5	11	13	6	10	10	26
1011111110101001	254	1	205	4	204	7	23	14	28	17	15	32	35
1011111110101010	321	4	288	0	150	6	16	15	22	15	17	14	27
1011111110101011	323	6	252	2	154	7	14	21	13	22	8	26	24
1011111110101100	271	5	215	1	109	4	15	17	24	24	23	21	18
1011111110101101	259	3	258	2	188	6	8	16	17	24	19	25	31
1011111110101110	362	7	258	2	193	12	6	21	32	19	22	23	22
1011111110101111	360	2	281	2	105	10	8	16	15	28	15	24	18
1011111110110000	334	3	257	13	225	16	32	16	29	20	16	24	43
1011111110110001	382	6	272	10	202	4	5	20	20	19	15	36	21
1011111110110010	349	3	265	0	191	8	41	10	25	16	14	26	30
1011111110110011	430	7	317	3	161	12	8	39	15	42	3	29	23
1011111110110100	331	6	243	2	177	11	24	17	23	18	12	40	37
1011111110110101	333	7	260	12	112	9	16	15	23	31	14	19	18
1011111110110110	349	4	279	27	144	7	10	14	35	17	23	22	21
1011111110110111	330	11	233	5	194	13	12	21	16	33	9	29	27
1011111110111000	272	7	194	8	93	7	11	14	22	11	10	9	21
1011111110111001	215	7	189	5	237	6	8	19	17	16	8	36	31
1011111110111010	323	5	251	3	229	8	17	15	21	28	24	23	23
1011111110111011	387	6	285	8	244	8	9	20	14	30	22	43	49
1011111110111100	294	4	221	5	134	4	19	15	16	21	21	28	31
1011111110111101	309	9	232	4	114	6	5	24	19	20	14	14	21
1011111110111110	272	3	211	3	181	4	20	20	26	13	22	31	26
1011111110111111	367	2	270	2	155	6	3	23	12	25	12	34	20
1011111111000000	482	12	412	5	288	12	38	6	62	7	63	13	55
1011111111000001	475	6	376	6	171	13	37	11	64	7	67	3	29
1011111111000010	558	6	370	25	492	17	89	2	63	3	73	7	65
1011111111000011	502	9	402	2	283	11	38	11	47	14	34	18	37
1011111111000100	455	7	361	10	275	4	59	3	54	5	55	5	30
1011111111000101	522	4	406	7	210	15	46	9	65	10	49	16	54
1011111111000110	502	11	408	11	396	8	96	3	68	3	55	7	72
1011111111000111	474	2	348	8	343	12	61	17	41	13	57	23	45
1011111111001000	327	4	267	5	133	12	24	1	45	2	56	1	23
1011111111001001	416	8	303	8	224	8	43	3	44	5	35	7	38
1011111111001010	450	6	321	10	158	7	31	2	71	5	44	4	31
1011111111001011	517	8	369	7	189	15	29	13	54	16	49	13	42
1011111111001100	423	5	338	6	231	9	51	3	63	3	42	8	32
1011111111001101	436	13	320	2	183	21	56	7	67	4	37	5	46
1011111111001110	514	15	443	32	350	14	94	1	82	5	56	5	71
1011111111001111	499	6	387	5	263	12	29	13	46	17	40	17	43
1011111111010000	430	7	360	3	276	17	56	2	50	6	51	16	30
1011111111010001	432	8	347	38	306	9	38	10	43	12	45	7	31
1011111111010010	470	5	333	1	299	10	106	1	74	4	45	7	47
1011111111010011	472	10	327	5	189	11	25	6	48	21	27	20	31
1011111111010100	455	9	362	8	191	13	61	8	62	14	47	14	56
1011111111010101	429	12	337	5	334	13	75	7	44	11	45	16	59
1011111111010110	387	8	347	6	317	7	79	0	45	1	33	5	41
1011111111010111	451	7	352	3	305	15	35	13	44	21	30	17	58
1011111111011000	262	8	208	2	224	6	25	1	41	3	28	5	39
1011111111011001	308	4	222	2	198	9	46	6	46	7	36	10	45
1011111111011010	379	7	300	1	262	7	49	5	50	3	46	3	58
1011111111011011	353	6	269	24	236	11	28	14	44	8	26	27	28
1011111111011100	373	4	278	6	159	6	27	7	50	5	38	6	18
1011111111011101	384	7	320	5	324	11	56	11	38	15	46	28	64
1011111111011110	441	8	346	2	209	14	54	4	72	4	48	10	37
1011111111011111	389	8	299	3	230	8	56	10	41	12	38	19	47
1011111111100000	352	4	296	4	211	11	22	25	15	24	18	29	51
1011111111100001	363	8	255	13	410	7	28	34	16	31	8	66	92
1011111111100010	394	5	348	3	197	7	11	29	23	39	17	23	28
1011111111100011	456	10	320	6	266	11	10	44	11	50	5	73	52
1011111111100100	368	5	282	4	192	9	7	27	17	32	5	28	32
1011111111100101	452	11	312	2	227	16	26	35	21	47	18	42	48
1011111111100110	351	4	348	9	467	8	19	25	18	35	14	57	64
1011111111100111	382	7	307	5	352	9	15	39	6	53	7	73	44
1011111111101000	298	5	237	2	190	9	32	18	17	19	11	25	29
