geno,CH65_i_MI_neg_a,CH65_i_MI_pos_a,CH65_i_MI_neg_b,CH65_i_MI_pos_b,CH65_i_MI_neg_c,CH65_i_MI_pos_c,CH65_i_SI_G189D_neg_a,CH65_i_SI_G189D_pos_a,CH65_i_SI_G189D_neg_b,CH65_i_SI_G189D_pos_b,CH65_i_SI_G189D_neg_c,CH65_i_SI_G189D_pos_c,CH65_i_unsorted
1011110101100001,0,2,0,2,0,2,0,0,0,0,0,0,109
1011110101100010,0,0,0,0,0,0,0,0,0,0,0,0,155
1011110101100011,0,0,0,0,0,0,0,1,0,1,0,1,190
1011110101100100,0,0,0,0,0,0,0,0,0,0,0,0,131
1011110101100101,0,0,0,0,0,0,0,0,0,0,0,0,90
1011110101100110,0,0,0,0,0,0,0,0,0,0,0,0,120
1011110101100111,0,1,0,1,0,1,0,0,0,0,0,0,147
1011110101101000,0,1,0,1,0,1,0,0,0,0,0,0,95
1011110101101001,0,0,0,0,0,0,0,0,0,0,0,0,86
1011110101101010,0,0,0,0,0,0,0,0,0,0,0,0,99
1011110101101011,0,1,0,1,0,1,0,0,0,0,0,0,104
1011110101101100,0,0,0,0,0,0,0,0,0,0,0,0,158
1011110101101101,0,0,0,0,0,0,0,0,0,0,0,0,72
1011110101101110,0,0,0,0,0,0,0,0,0,0,0,0,165
1011110101101111,0,1,0,1,0,1,0,0,0,0,0,0,122
1011110101110000,0,0,0,0,0,0,0,1,0,1,0,1,112
1011110101110001,0,0,0,0,0,0,0,0,0,0,0,0,72
1011110101110010,0,0,0,0,0,0,0,0,0,0,0,0,142
1011110101110011,0,0,0,0,0,0,0,0,0,0,0,0,118
1011110101110100,0,0,0,0,0,0,0,0,0,0,0,0,105
1011110101110101,0,0,0,0,0,0,0,0,0,0,0,0,108
1011110101110110,0,1,0,1,0,1,0,0,0,0,0,0,100
1011110101110111,0,0,0,0,0,0,0,1,0,1,0,1,130
1011110101111000,0,0,0,0,0,0,0,0,0,0,0,0,149
1011110101111001,0,0,0,0,0,0,0,0,0,0,0,0,92
1011110101111010,0,1,0,1,0,1,0,0,0,0,0,0,86
1011110101111011,0,0,0,0,0,0,0,0,0,0,0,0,133
1011110101111100,0,0,0,0,0,0,0,0,0,0,0,0,105
1011110101111101,0,0,0,0,0,0,0,0,0,0,0,0,80
1011110101111110,0,0,0,0,0,0,0,1,0,1,0,1,105
1011110101111111,0,0,0,0,0,0,0,1,0,1,0,1,66
1011110110000000,3,56,3,56,3,56,13,82,13,82,13,82,212
1011110110000001,5,77,5,77,5,77,17,108,17,108,17,108,229
1011110110000010,8,144,8,144,8,144,18,161,18,161,18,161,338
1011110110000011,3,302,3,302,3,302,10,208,10,208,10,208,215
1011110110000100,8,53,8,53,8,53,13,116,13,116,13,116,175
1011110110000101,1,92,1,92,1,92,15,141,15,141,15,141,224
1011110110000110,10,80,10,80,10,80,20,135,20,135,20,135,225
1011110110000111,3,152,3,152,3,152,15,226,15,226,15,226,335
1011110110001000,5,73,5,73,5,73,9,67,9,67,9,67,185
1011110110001001,6,82,6,82,6,82,8,97,8,97,8,97,166
1011110110001010,5,125,5,125,5,125,12,139,12,139,12,139,208
1011110110001011,5,99,5,99,5,99,7,178,7,178,7,178,202
1011110110001100,6,70,6,70,6,70,15,91,15,91,15,91,300
1011110110001101,10,55,10,55,10,55,12,89,12,89,12,89,163
1011110110001110,9,75,9,75,9,75,12,158,12,158,12,158,215
1011110110001111,5,202,5,202,5,202,8,174,8,174,8,174,210
1011110110010000,4,180,4,180,4,180,12,143,12,143,12,143,222
1011110110010001,3,88,3,88,3,88,10,176,10,176,10,176,140
1011110110010010,17,118,17,118,17,118,20,166,20,166,20,166,331
1011110110010011,2,200,2,200,2,200,17,256,17,256,17,256,210
1011110110010100,9,117,9,117,9,117,9,158,9,158,9,158,207
1011110110010101,11,110,11,110,11,110,10,208,10,208,10,208,177
1011110110010110,13,168,13,168,13,168,24,184,24,184,24,184,202
1011110110010111,9,388,9,388,9,388,18,244,18,244,18,244,188
1011110110011000,11,61,11,61,11,61,5,119,5,119,5,119,225
1011110110011001,4,79,4,79,4,79,8,143,8,143,8,143,113
1011110110011010,4,178,4,178,4,178,12,132,12,132,12,132,174
1011110110011011,3,149,3,149,3,149,4,221,4,221,4,221,315
1011110110011100,4,72,4,72,4,72,7,142,7,142,7,142,174
1011110110011101,0,137,0,137,0,137,9,162,9,162,9,162,171
1011110110011110,12,115,12,115,12,115,8,185,8,185,8,185,214
1011110110011111,4,206,4,206,4,206,8,202,8,202,8,202,165
1011110110100000,4,32,4,32,4,32,8,50,8,50,8,50,370
1011110110100001,5,31,5,31,5,31,7,80,7,80,7,80,229
1011110110100010,6,65,6,65,6,65,11,113,11,113,11,113,272
1011110110100011,0,115,0,115,0,115,6,162,6,162,6,162,221
1011110110100100,5,33,5,33,5,33,6,64,6,64,6,64,251
1011110110100101,6,67,6,67,6,67,7,73,7,73,7,73,313
1011110110100110,13,89,13,89,13,89,9,121,9,121,9,121,252
1011110110100111,1,56,1,56,1,56,6,113,6,113,6,113,202
1011110110101000,2,29,2,29,2,29,14,35,14,35,14,35,237
1011110110101001,1,34,1,34,1,34,10,50,10,50,10,50,224
1011110110101010,0,64,0,64,0,64,9,85,9,85,9,85,270
1011110110101011,1,74,1,74,1,74,6,132,6,132,6,132,330
1011110110101100,1,24,1,24,1,24,5,42,5,42,5,42,288
1011110110101101,32,26,32,26,32,26,3,48,3,48,3,48,179
1011110110101110,6,40,6,40,6,40,4,73,4,73,4,73,244
1011110110101111,17,86,17,86,17,86,5,138,5,138,5,138,157
1011110110110000,12,58,12,58,12,58,12,117,12,117,12,117,298
1011110110110001,5,52,5,52,5,52,6,146,6,146,6,146,242
1011110110110010,8,137,8,137,8,137,9,135,9,135,9,135,222
1011110110110011,0,198,0,198,0,198,2,202,2,202,2,202,211
1011110110110100,5,77,5,77,5,77,1,129,1,129,1,129,191
1011110110110101,4,79,4,79,4,79,4,140,4,140,4,140,170
1011110110110110,2,182,2,182,2,182,6,130,6,130,6,130,338
1011110110110111,4,172,4,172,4,172,6,219,6,219,6,219,303
1011110110111000,2,50,2,50,2,50,5,74,5,74,5,74,202
1011110110111001,13,59,13,59,13,59,5,103,5,103,5,103,229
1011110110111010,7,90,7,90,7,90,6,124,6,124,6,124,256
1011110110111011,5,122,5,122,5,122,1,161,1,161,1,161,176
1011110110111100,2,43,2,43,2,43,1,105,1,105,1,105,250
1011110110111101,1,61,1,61,1,61,5,120,5,120,5,120,274
1011110110111110,6,107,6,107,6,107,10,130,10,130,10,130,210
1011110110111111,17,112,17,112,17,112,7,205,7,205,7,205,257
1011110111000000,13,14,13,14,13,14,7,34,7,34,7,34,120
1011110111000001,13,36,13,36,13,36,9,46,9,46,9,46,124
1011110111000010,23,106,23,106,23,106,10,69,10,69,10,69,134
1011110111000011,16,91,16,91,16,91,12,96,12,96,12,96,104
1011110111000100,18,43,18,43,18,43,5,39,5,39,5,39,214
1011110111000101,33,31,33,31,33,31,31,61,31,61,31,61,226
1011110111000110,67,73,67,73,67,73,49,56,49,56,49,56,157
1011110111000111,37,134,37,134,37,134,43,94,43,94,43,94,123
1011110111001000,16,19,16,19,16,19,11,24,11,24,11,24,143
1011110111001001,17,55,17,55,17,55,10,38,10,38,10,38,69
1011110111001010,11,36,11,36,11,36,10,44,10,44,10,44,118
1011110111001011,48,83,48,83,48,83,29,86,29,86,29,86,157
1011110111001100,21,22,21,22,21,22,16,24,16,24,16,24,80
1011110111001101,38,19,38,19,38,19,16,53,16,53,16,53,119
1011110111001110,30,32,30,32,30,32,19,48,19,48,19,48,172
1011110111001111,55,84,55,84,55,84,36,81,36,81,36,81,157
1011110111010000,43,50,43,50,43,50,25,72,25,72,25,72,159
1011110111010001,11,83,11,83,11,83,27,89,27,89,27,89,96
1011110111010010,59,80,59,80,59,80,65,94,65,94,65,94,90
1011110111010011,16,102,16,102,16,102,12,136,12,136,12,136,117
1011110111010100,38,49,38,49,38,49,24,66,24,66,24,66,93
1011110111010101,9,46,9,46,9,46,7,94,7,94,7,94,89
1011110111010110,21,116,21,116,21,116,16,99,16,99,16,99,75
1011110111010111,21,78,21,78,21,78,18,96,18,96,18,96,98
1011110111011000,38,52,38,52,38,52,19,45,19,45,19,45,64
1011110111011001,41,74,41,74,41,74,22,78,22,78,22,78,70
1011110111011010,52,37,52,37,52,37,24,67,24,67,24,67,89
1011110111011011,14,63,14,63,14,63,16,93,16,93,16,93,130
1011110111011100,24,33,24,33,24,33,12,67,12,67,12,67,116
1011110111011101,129,55,129,55,129,55,34,79,34,79,34,79,71
1011110111011110,79,126,79,126,79,126,32,88,32,88,32,88,169
1011110111011111,39,167,39,167,39,167,20,109,20,109,20,109,114
1011110111100000,27,13,27,13,27,13,5,25,5,25,5,25,149
1011110111100001,45,41,45,41,45,41,17,16,17,16,17,16,157
1011110111100010,26,18,26,18,26,18,15,48,15,48,15,48,150
1011110111100011,28,24,28,24,28,24,56,71,56,71,56,71,98
1011110111100100,11,8,11,8,11,8,12,21,12,21,12,21,77
1011110111100101,33,15,33,15,33,15,21,29,21,29,21,29,128
1011110111100110,28,26,28,26,28,26,23,42,23,42,23,42,76
1011110111100111,465,48,465,48,465,48,34,72,34,72,34,72,146
1011110111101000,26,7,26,7,26,7,7,16,7,16,7,16,78
1011110111101001,7,7,7,7,7,7,9,17,9,17,9,17,62
1011110111101010,25,23,25,23,25,23,27,37,27,37,27,37,118
1011110111101011,37,21,37,21,37,21,21,44,21,44,21,44,120
1011110111101100,18,8,18,8,18,8,17,16,17,16,17,16,69
1011110111101101,11,12,11,12,11,12,11,12,11,12,11,12,89
1011110111101110,37,21,37,21,37,21,9,29,9,29,9,29,84
1011110111101111,118,52,118,52,118,52,53,61,53,61,53,61,89
1011110111110000,62,18,62,18,62,18,51,40,51,40,51,40,199
1011110111110001,13,16,13,16,13,16,6,49,6,49,6,49,103
1011110111110010,65,40,65,40,65,40,40,59,40,59,40,59,166
1011110111110011,22,75,22,75,22,75,9,93,9,93,9,93,157
1011110111110100,51,11,51,11,51,11,25,34,25,34,25,34,102
1011110111110101,44,36,44,36,44,36,21,36,21,36,21,36,200
1011110111110110,49,37,49,37,49,37,14,49,14,49,14,49,107
1011110111110111,25,44,25,44,25,44,14,65,14,65,14,65,134
1011110111111000,10,10,10,10,10,10,8,33,8,33,8,33,240
1011110111111001,22,13,22,13,22,13,3,36,3,36,3,36,120
1011110111111010,45,69,45,69,45,69,34,49,34,49,34,49,179
1011110111111011,339,64,339,64,339,64,13,81,13,81,13,81,188
1011110111111100,42,23,42,23,42,23,23,39,23,39,23,39,100
1011110111111101,18,22,18,22,18,22,21,43,21,43,21,43,111
1011110111111110,37,29,37,29,37,29,22,54,22,54,22,54,127
1011110111111111,75,35,75,35,75,35,30,88,30,88,30,88,102
1011111000000000,2,97,2,97,2,97,5,84,5,84,5,84,232
1011111000000001,1,49,1,49,1,49,6,113,6,113,6,113,81
1011111000000010,3,116,3,116,3,116,11,125,11,125,11,125,153
1011111000000011,4,214,4,214,4,214,16,170,16,170,16,170,177
1011111000000100,3,75,3,75,3,75,5,98,5,98,5,98,88
1011111000000101,4,133,4,133,4,133,2,120,2,120,2,120,172
1011111000000110,2,100,2,100,2,100,7,114,7,114,7,114,104
1011111000000111,3,136,3,136,3,136,4,133,4,133,4,133,115
1011111000001000,2,33,2,33,2,33,5,54,5,54,5,54,56
1011111000001001,3,141,3,141,3,141,2,98,2,98,2,98,138
1011111000001010,10,85,10,85,10,85,4,116,4,116,4,116,140
1011111000001011,8,86,8,86,8,86,4,110,4,110,4,110,55
1011111000001100,6,69,6,69,6,69,3,72,3,72,3,72,89
1011111000001101,7,119,7,119,7,119,5,82,5,82,5,82,124
1011111000001110,1,122,1,122,1,122,7,128,7,128,7,128,75
1011111000001111,2,138,2,138,2,138,4,149,4,149,4,149,97
1011111000010000,3,161,3,161,3,161,4,106,4,106,4,106,60
1011111000010001,6,101,6,101,6,101,7,135,7,135,7,135,93
1011111000010010,3,64,3,64,3,64,3,106,3,106,3,106,62
1011111000010011,15,226,15,226,15,226,6,177,6,177,6,177,87
1011111000010100,4,68,4,68,4,68,3,122,3,122,3,122,109
1011111000010101,3,134,3,134,3,134,8,116,8,116,8,116,80
1011111000010110,1,68,1,68,1,68,3,111,3,111,3,111,131
1011111000010111,3,127,3,127,3,127,6,150,6,150,6,150,85
1011111000011000,1,57,1,57,1,57,4,99,4,99,4,99,52
1011111000011001,4,143,4,143,4,143,3,116,3,116,3,116,95
1011111000011010,2,110,2,110,2,110,3,92,3,92,3,92,89
1011111000011011,1,68,1,68,1,68,2,131,2,131,2,131,68
1011111000011100,2,166,2,166,2,166,3,109,3,109,3,109,84
1011111000011101,2,105,2,105,2,105,1,87,1,87,1,87,93
1011111000011110,1,144,1,144,1,144,1,150,1,150,1,150,107
1011111000011111,18,118,18,118,18,118,9,110,9,110,9,110,84
1011111000100000,1,171,1,171,1,171,3,84,3,84,3,84,123
1011111000100001,1,145,1,145,1,145,2,66,2,66,2,66,109
1011111000100010,1,97,1,97,1,97,7,102,7,102,7,102,115
1011111000100011,0,76,0,76,0,76,1,133,1,133,1,133,121
1011111000100100,1,49,1,49,1,49,0,69,0,69,0,69,151
1011111000100101,2,163,2,163,2,163,8,103,8,103,8,103,161
1011111000100110,1,139,1,139,1,139,4,112,4,112,4,112,144
1011111000100111,2,212,2,212,2,212,3,138,3,138,3,138,92
1011111000101000,0,47,0,47,0,47,1,65,1,65,1,65,81
1011111000101001,0,57,0,57,0,57,2,84,2,84,2,84,164
1011111000101010,1,77,1,77,1,77,3,70,3,70,3,70,184
1011111000101011,1,147,1,147,1,147,4,98,4,98,4,98,121
1011111000101100,3,42,3,42,3,42,2,62,2,62,2,62,72
1011111000101101,1,44,1,44,1,44,0,61,0,61,0,61,67
1011111000101110,0,145,0,145,0,145,5,85,5,85,5,85,161
1011111000101111,1,76,1,76,1,76,1,119,1,119,1,119,86
1011111000110000,3,48,3,48,3,48,0,76,0,76,0,76,130
1011111000110001,1,93,1,93,1,93,7,106,7,106,7,106,143
1011111000110010,2,130,2,130,2,130,1,127,1,127,1,127,158
1011111000110011,7,169,7,169,7,169,3,161,3,161,3,161,195
1011111000110100,1,68,1,68,1,68,3,94,3,94,3,94,180
1011111000110101,1,86,1,86,1,86,1,119,1,119,1,119,81
1011111000110110,2,118,2,118,2,118,1,100,1,100,1,100,128
1011111000110111,1,125,1,125,1,125,1,139,1,139,1,139,62
1011111000111000,0,55,0,55,0,55,0,74,0,74,0,74,77
1011111000111001,4,106,4,106,4,106,5,92,5,92,5,92,56
1011111000111010,1,137,1,137,1,137,3,80,3,80,3,80,86
1011111000111011,0,145,0,145,0,145,5,117,5,117,5,117,87
1011111000111100,11,114,11,114,11,114,4,86,4,86,4,86,156
1011111000111101,2,48,2,48,2,48,22,102,22,102,22,102,104
1011111000111110,1,100,1,100,1,100,1,107,1,107,1,107,103
1011111000111111,5,161,5,161,5,161,3,133,3,133,3,133,83
1011111001000000,2,18,2,18,2,18,3,34,3,34,3,34,167
1011111001000001,5,27,5,27,5,27,5,41,5,41,5,41,217
1011111001000010,1,30,1,30,1,30,4,60,4,60,4,60,102
1011111001000011,2,100,2,100,2,100,6,141,6,141,6,141,149
1011111001000100,3,19,3,19,3,19,6,39,6,39,6,39,113
1011111001000101,2,51,2,51,2,51,4,53,4,53,4,53,98
1011111001000110,3,33,3,33,3,33,8,79,8,79,8,79,124
1011111001000111,0,69,0,69,0,69,4,101,4,101,4,101,100
1011111001001000,6,23,6,23,6,23,5,22,5,22,5,22,126
1011111001001001,5,38,5,38,5,38,12,43,12,43,12,43,99
1011111001001010,2,39,2,39,2,39,6,63,6,63,6,63,82
1011111001001011,2,36,2,36,2,36,4,114,4,114,4,114,118
1011111001001100,2,31,2,31,2,31,5,34,5,34,5,34,125
1011111001001101,3,31,3,31,3,31,7,36,7,36,7,36,122
1011111001001110,2,48,2,48,2,48,8,71,8,71,8,71,110
1011111001001111,0,83,0,83,0,83,5,93,5,93,5,93,118
1011111001010000,3,44,3,44,3,44,4,87,4,87,4,87,143
1011111001010001,2,52,2,52,2,52,8,77,8,77,8,77,89
1011111001010010,3,177,3,177,3,177,11,113,11,113,11,113,216
1011111001010011,3,176,3,176,3,176,3,168,3,168,3,168,98
1011111001010100,1,57,1,57,1,57,3,85,3,85,3,85,146
1011111001010101,1,51,1,51,1,51,1,133,1,133,1,133,99
1011111001010110,5,105,5,105,5,105,1,136,1,136,1,136,113
1011111001010111,3,124,3,124,3,124,3,135,3,135,3,135,130
1011111001011000,5,50,5,50,5,50,4,59,4,59,4,59,138
1011111001011001,2,107,2,107,2,107,2,80,2,80,2,80,116
1011111001011010,1,60,1,60,1,60,3,104,3,104,3,104,122
1011111001011011,2,169,2,169,2,169,4,144,4,144,4,144,218
1011111001011100,9,33,9,33,9,33,7,77,7,77,7,77,81
1011111001011101,3,93,3,93,3,93,11,73,11,73,11,73,117
1011111001011110,1,66,1,66,1,66,4,99,4,99,4,99,122
1011111001011111,2,255,2,255,2,255,4,119,4,119,4,119,223
1011111001100000,1,39,1,39,1,39,4,43,4,43,4,43,163
1011111001100001,0,17,0,17,0,17,1,24,1,24,1,24,112
1011111001100010,4,56,4,56,4,56,1,67,1,67,1,67,132
1011111001100011,0,69,0,69,0,69,1,102,1,102,1,102,123
1011111001100100,1,13,1,13,1,13,1,23,1,23,1,23,94
1011111001100101,0,22,0,22,0,22,2,32,2,32,2,32,154
1011111001100110,0,53,0,53,0,53,8,46,8,46,8,46,130
1011111001100111,2,97,2,97,2,97,1,87,1,87,1,87,209
1011111001101000,0,30,0,30,0,30,2,19,2,19,2,19,103
1011111001101001,1,18,1,18,1,18,2,24,2,24,2,24,93
1011111001101010,1,157,1,157,1,157,2,31,2,31,2,31,131
1011111001101011,0,34,0,34,0,34,2,60,2,60,2,60,105
1011111001101100,5,18,5,18,5,18,15,16,15,16,15,16,126
1011111001101101,0,37,0,37,0,37,0,31,0,31,0,31,112
1011111001101110,2,46,2,46,2,46,6,55,6,55,6,55,193
1011111001101111,1,53,1,53,1,53,3,79,3,79,3,79,151
1011111001110000,0,35,0,35,0,35,2,41,2,41,2,41,90
1011111001110001,2,37,2,37,2,37,3,81,3,81,3,81,79
1011111001110010,0,60,0,60,0,60,3,86,3,86,3,86,145
1011111001110011,1,54,1,54,1,54,1,122,1,122,1,122,100
1011111001110100,1,74,1,74,1,74,1,68,1,68,1,68,194
1011111001110101,2,41,2,41,2,41,1,64,1,64,1,64,178
1011111001110110,3,45,3,45,3,45,5,97,5,97,5,97,106
1011111001110111,1,154,1,154,1,154,2,144,2,144,2,144,170
1011111001111000,6,14,6,14,6,14,3,33,3,33,3,33,53
1011111001111001,1,31,1,31,1,31,0,45,0,45,0,45,144
1011111001111010,0,35,0,35,0,35,2,89,2,89,2,89,114
1011111001111011,2,90,2,90,2,90,2,131,2,131,2,131,117
1011111001111100,1,24,1,24,1,24,2,43,2,43,2,43,104
1011111001111101,0,183,0,183,0,183,1,49,1,49,1,49,186
1011111001111110,1,55,1,55,1,55,2,76,2,76,2,76,105
1011111001111111,0,101,0,101,0,101,0,104,0,104,0,104,101
1011111010000000,5,88,5,88,5,88,11,123,11,123,11,123,85
1011111010000001,6,120,6,120,6,120,3,155,3,155,3,155,95
1011111010000010,9,101,9,101,9,101,9,131,9,131,9,131,181
1011111010000011,36,211,36,211,36,211,5,204,5,204,5,204,154
1011111010000100,8,198,8,198,8,198,3,148,3,148,3,148,82
1011111010000101,9,126,9,126,9,126,7,131,7,131,7,131,144
1011111010000110,9,131,9,131,9,131,2,105,2,105,2,105,124
1011111010000111,2,215,2,215,2,215,3,208,3,208,3,208,163
1011111010001000,2,65,2,65,2,65,6,81,6,81,6,81,78
1011111010001001,5,159,5,159,5,159,2,132,2,132,2,132,69
1011111010001010,4,88,4,88,4,88,6,116,6,116,6,116,100
1011111010001011,31,157,31,157,31,157,17,153,17,153,17,153,113
1011111010001100,10,67,10,67,10,67,5,110,5,110,5,110,97
1011111010001101,3,89,3,89,3,89,2,114,2,114,2,114,89
1011111010001110,248,168,248,168,248,168,16,127,16,127,16,127,90
1011111010001111,2,108,2,108,2,108,1,149,1,149,1,149,157
1011111010010000,5,161,5,161,5,161,6,132,6,132,6,132,112
1011111010010001,5,171,5,171,5,171,8,140,8,140,8,140,70
1011111010010010,6,115,6,115,6,115,3,120,3,120,3,120,159
1011111010010011,1,218,1,218,1,218,8,181,8,181,8,181,98
1011111010010100,5,162,5,162,5,162,7,131,7,131,7,131,89
1011111010010101,5,83,5,83,5,83,4,152,4,152,4,152,82
1011111010010110,50,98,50,98,50,98,38,120,38,120,38,120,107
1011111010010111,5,165,5,165,5,165,8,153,8,153,8,153,110
1011111010011000,6,91,6,91,6,91,4,91,4,91,4,91,127
1011111010011001,15,113,15,113,15,113,3,143,3,143,3,143,86
1011111010011010,14,251,14,251,14,251,4,116,4,116,4,116,208
1011111010011011,3,164,3,164,3,164,3,168,3,168,3,168,105
1011111010011100,1,98,1,98,1,98,5,117,5,117,5,117,71
1011111010011101,4,130,4,130,4,130,6,107,6,107,6,107,78
1011111010011110,8,72,8,72,8,72,3,106,3,106,3,106,88
1011111010011111,8,242,8,242,8,242,7,148,7,148,7,148,131
1011111010100000,1,64,1,64,1,64,1,141,1,141,1,141,75
1011111010100001,1,152,1,152,1,152,2,116,2,116,2,116,151
1011111010100010,4,139,4,139,4,139,2,113,2,113,2,113,201
1011111010100011,3,130,3,130,3,130,2,159,2,159,2,159,101
1011111010100100,1,101,1,101,1,101,5,77,5,77,5,77,158
1011111010100101,3,86,3,86,3,86,5,168,5,168,5,168,97
1011111010100110,2,176,2,176,2,176,4,105,4,105,4,105,106
1011111010100111,13,228,13,228,13,228,18,154,18,154,18,154,153
1011111010101000,4,90,4,90,4,90,1,91,1,91,1,91,82
1011111010101001,1,80,1,80,1,80,1,91,1,91,1,91,106
1011111010101010,27,116,27,116,27,116,7,81,7,81,7,81,112
1011111010101011,1,99,1,99,1,99,4,141,4,141,4,141,81
1011111010101100,4,95,4,95,4,95,2,90,2,90,2,90,139
1011111010101101,3,62,3,62,3,62,0,127,0,127,0,127,88
1011111010101110,1,61,1,61,1,61,3,123,3,123,3,123,160
1011111010101111,2,121,2,121,2,121,3,125,3,125,3,125,85
1011111010110000,3,105,3,105,3,105,3,130,3,130,3,130,145
1011111010110001,19,137,19,137,19,137,6,138,6,138,6,138,118
1011111010110010,8,148,8,148,8,148,7,98,7,98,7,98,97
1011111010110011,2,171,2,171,2,171,1,183,1,183,1,183,167
1011111010110100,3,65,3,65,3,65,2,142,2,142,2,142,130
1011111010110101,1,227,1,227,1,227,1,156,1,156,1,156,125
1011111010110110,1,195,1,195,1,195,3,119,3,119,3,119,131
1011111010110111,3,272,3,272,3,272,2,134,2,134,2,134,276
1011111010111000,3,113,3,113,3,113,2,112,2,112,2,112,99
1011111010111001,4,97,4,97,4,97,1,151,1,151,1,151,75
1011111010111010,3,162,3,162,3,162,0,86,0,86,0,86,67
1011111010111011,2,210,2,210,2,210,2,118,2,118,2,118,153
1011111010111100,7,136,7,136,7,136,2,107,2,107,2,107,72
1011111010111101,4,80,4,80,4,80,7,84,7,84,7,84,76
1011111010111110,4,89,4,89,4,89,3,121,3,121,3,121,101
1011111010111111,3,214,3,214,3,214,1,147,1,147,1,147,157
1011111011000000,2,33,2,33,2,33,6,77,6,77,6,77,124
1011111011000001,0,55,0,55,0,55,4,99,4,99,4,99,122
1011111011000010,5,110,5,110,5,110,9,96,9,96,9,96,272
1011111011000011,4,107,4,107,4,107,10,164,10,164,10,164,250
1011111011000100,1,44,1,44,1,44,3,78,3,78,3,78,93
1011111011000101,2,106,2,106,2,106,5,95,5,95,5,95,141
1011111011000110,4,73,4,73,4,73,8,112,8,112,8,112,110
1011111011000111,2,116,2,116,2,116,7,185,7,185,7,185,207
1011111011001000,2,52,2,52,2,52,3,59,3,59,3,59,101
1011111011001001,10,124,10,124,10,124,11,78,11,78,11,78,115
1011111011001010,4,166,4,166,4,166,7,71,7,71,7,71,138
1011111011001011,1,134,1,134,1,134,6,136,6,136,6,136,209
1011111011001100,0,31,0,31,0,31,7,64,7,64,7,64,110
1011111011001101,2,42,2,42,2,42,8,85,8,85,8,85,110
1011111011001110,4,72,4,72,4,72,6,98,6,98,6,98,126
1011111011001111,0,88,0,88,0,88,7,157,7,157,7,157,119
1011111011010000,1,103,1,103,1,103,7,125,7,125,7,125,119
1011111011010001,0,129,0,129,0,129,9,137,9,137,9,137,96
1011111011010010,3,116,3,116,3,116,3,115,3,115,3,115,88
1011111011010011,0,301,0,301,0,301,5,197,5,197,5,197,135
1011111011010100,1,66,1,66,1,66,1,99,1,99,1,99,71
1011111011010101,1,162,1,162,1,162,4,155,4,155,4,155,160
1011111011010110,2,170,2,170,2,170,2,111,2,111,2,111,131
1011111011010111,0,243,0,243,0,243,1,138,1,138,1,138,112
1011111011011000,0,80,0,80,0,80,4,78,4,78,4,78,81
1011111011011001,3,228,3,228,3,228,3,120,3,120,3,120,127
1011111011011010,0,65,0,65,0,65,9,115,9,115,9,115,85
1011111011011011,1,102,1,102,1,102,3,115,3,115,3,115,105
1011111011011100,1,69,1,69,1,69,3,102,3,102,3,102,119
1011111011011101,0,66,0,66,0,66,3,102,3,102,3,102,123
1011111011011110,1,168,1,168,1,168,5,118,5,118,5,118,121
1011111011011111,8,187,8,187,8,187,2,120,2,120,2,120,148
1011111011100000,3,44,3,44,3,44,2,63,2,63,2,63,112
1011111011100001,2,32,2,32,2,32,5,56,5,56,5,56,132
1011111011100010,1,78,1,78,1,78,3,104,3,104,3,104,159
1011111011100011,0,67,0,67,0,67,2,148,2,148,2,148,118
1011111011100100,0,38,0,38,0,38,3,54,3,54,3,54,96
1011111011100101,0,66,0,66,0,66,4,72,4,72,4,72,123
1011111011100110,2,86,2,86,2,86,6,96,6,96,6,96,126
1011111011100111,1,82,1,82,1,82,1,136,1,136,1,136,84
1011111011101000,0,29,0,29,0,29,3,47,3,47,3,47,126
1011111011101001,2,67,2,67,2,67,2,52,2,52,2,52,158
1011111011101010,1,82,1,82,1,82,2,83,2,83,2,83,158
1011111011101011,1,64,1,64,1,64,1,141,1,141,1,141,127
1011111011101100,2,37,2,37,2,37,3,49,3,49,3,49,113
1011111011101101,6,85,6,85,6,85,4,56,4,56,4,56,102
1011111011101110,1,101,1,101,1,101,0,79,0,79,0,79,116
1011111011101111,1,70,1,70,1,70,1,112,1,112,1,112,163
1011111011110000,0,105,0,105,0,105,1,95,1,95,1,95,95
1011111011110001,0,163,0,163,0,163,1,101,1,101,1,101,139
1011111011110010,2,241,2,241,2,241,2,121,2,121,2,121,117
1011111011110011,1,142,1,142,1,142,1,142,1,142,1,142,109
1011111011110100,1,53,1,53,1,53,2,90,2,90,2,90,87
1011111011110101,2,96,2,96,2,96,4,126,4,126,4,126,102
1011111011110110,2,85,2,85,2,85,2,104,2,104,2,104,95
1011111011110111,0,102,0,102,0,102,1,137,1,137,1,137,72
1011111011111000,16,70,16,70,16,70,16,75,16,75,16,75,93
1011111011111001,1,187,1,187,1,187,0,80,0,80,0,80,98
1011111011111010,1,101,1,101,1,101,1,107,1,107,1,107,119
1011111011111011,1,160,1,160,1,160,2,149,2,149,2,149,126
1011111011111100,0,73,0,73,0,73,0,87,0,87,0,87,179
1011111011111101,1,99,1,99,1,99,2,104,2,104,2,104,105
1011111011111110,2,115,2,115,2,115,5,109,5,109,5,109,87
1011111011111111,2,109,2,109,2,109,3,141,3,141,3,141,109
1011111100000000,6,102,6,102,6,102,8,126,8,126,8,126,225
1011111100000001,2,99,2,99,2,99,6,119,6,119,6,119,117
1011111100000010,13,117,13,117,13,117,16,129,16,129,16,129,107
